speciesGroup,taxonomicRankKingdom,taxonomicRankPhylum,taxonomicRankClass,taxonomicRankOrder,taxonomicRankFamily,taxonomicRankGenus,taxonomicRankSpecies,endemicToEurope,europeanRegionalRedListCategory,populationTrend
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,triandrus,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,viridiflorus,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Sternbergia,colchiciflora,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Sternbergia,lutea,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,acutifolius,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,albus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,aphyllus,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,arborescens,Yes,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,brachyphyllus,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,fallax,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,horridus,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,kasakstanicus,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,litoralis,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,maritimus,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,nesiotes,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,officinalis,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,pastorianus,No,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,plocamoides,Yes,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,pseudoscaber,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,scoparius,No,LC,Increasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,tenuifolius,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,umbellatus,Yes,LC,Increasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,verticillatus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPHODELACEAE,Asphodelus,bento-rainhae,Yes,VU,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Androcymbium,gramineum,No,VU,Increasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Androcymbium,psammophilum,Yes,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Androcymbium,rechingeri,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Colchicum,arenarium,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Colchicum,corsicum,Yes,VU,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Colchicum,cupanii,No,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Colchicum,micranthum,No,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Colchicum,szovitsii,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,DIOSCOREACEAE,Borderea,chouardii,Yes,CR,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,DRACAENACEAE,Dracaena,draco,No,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Bellevalia,dubia,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Bellevalia,webbiana,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Hyacinthoides,mauritanica,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Leopoldia,gussonei,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Ornithogalum,reverchonii,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Scilla,litardierei,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Scilla,lochiae,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Scilla,madeirensis,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Scilla,morrisii,Yes,CR,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Scilla,odorata,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Scilla,ramburei,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Crocus,cyprius,Yes,VU,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Crocus,etruscus,Yes,NT,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Crocus,hartmannianus,Yes,VU,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Gladiolus,palustris,Yes,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,aphylla,Yes,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,boissieri,Yes,CR,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,humilis,No,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,lusitanica,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,marsica,Yes,DD,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,pseudacorus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Fritillaria,conica,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Fritillaria,drenovskii,Yes,VU,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Fritillaria,epirotica,Yes,EN,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Fritillaria,euboeica,Yes,VU,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Fritillaria,graeca,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Fritillaria,gussichiae,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Fritillaria,montana,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Fritillaria,obliqua,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Fritillaria,obliqua,Yes,VU,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Fritillaria,rhodocanakis,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Lilium,jankae,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Lilium,pomponium,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Lilium,rhodopeum,Yes,VU,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Tulipa,cypria,Yes,EN,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Tulipa,hungarica,Yes,NT,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,PONTEDERIACEAE,Monochoria,korsakowii,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,RUSCACEAE,Ruscus,aculeatus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,JUNCAGINACEAE,Triglochin,bulbosa,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Groenlandia,densa,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,acutifolius,No,NT,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,alpinus,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,berchtoldii,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,coloratus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,compressus,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,crispus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,epihydrus,No,NT,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,filiformis,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,friesii,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,gramineus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,lucens,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,natans,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,nodosus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,obtusifolius,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,perfoliatus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,polygonifolius,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,praelongus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,pusillus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,rutilus,No,NT,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,sarmaticus,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,schweinfurthii,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,subsibiricus,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Potamogeton,trichoides,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Ruppia,cirrhosa,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Ruppia,maritima,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Stuckenia,pectinata,No,LC,Increasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,POTAMOGETONACEAE,Stuckenia,vaginata,No,NT,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,ZANNICHELLIACEAE,Althenia,filiformis,No,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,ZANNICHELLIACEAE,Althenia,orientalis,No,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,ZANNICHELLIACEAE,Zannichellia,clausii,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,ZANNICHELLIACEAE,Zannichellia,contorta,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,ZANNICHELLIACEAE,Zannichellia,major,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,ZANNICHELLIACEAE,Zannichellia,melitensis,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,ZANNICHELLIACEAE,Zannichellia,obtusifolia,No,NT,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,ZANNICHELLIACEAE,Zannichellia,palustris,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,NAJADALES,ZANNICHELLIACEAE,Zannichellia,peltata,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,boryi,Yes,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,collina,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,coriophora,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,laxiflora,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,morio,No,NT,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,papilionacea,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,pyramidalis,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,sancta,No,NT,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Calypso,bulbosa,No,NT,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Cephalanthera,cucullata,Yes,EN,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Cephalanthera,damasonium,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Cephalanthera,epipactoides,No,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Cephalanthera,longifolia,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Cephalanthera,rubra,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Chamorchis,alpina,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Corallorhiza,trifida,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Cypripedium,calceolus,No,NT,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,baumanniana,Yes,NT,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,cordigera,Yes,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,elata,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,foliosa,Yes,LC,Increasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,fuchsii,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,iberica,No,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,incarnata,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,kalopissii,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,lapponica,Yes,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,maculata,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,majalis,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,romana,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,russowii,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,saccifera,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,sambucina,Yes,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,traunsteineri,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,viridis,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,albensis,Yes,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,atrorubens,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,condensata,No,CR,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,dunensis,Yes,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,greuteri,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,helleborine,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,leptochila,Yes,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,microphylla,No,NT,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,muelleri,Yes,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,nordeniorum,Yes,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,palustris,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,phyllanthes,Yes,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,placentina,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,pontica,No,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,purpurata,Yes,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,tallosii,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,troodi,No,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,veratrifolia,No,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipogium,aphyllum,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gennaria,diphylla,No,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Goodyera,macrophylla,Yes,CR,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Goodyera,repens,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,archiducis-joannis,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,borealis,Yes,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,conopsea,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,frivaldii,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,lithopolitanica,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,nigra,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,odoratissima,Yes,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,rhellicani,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,runei,Yes,NT,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,stiriaca,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,widderi,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Habenaria,tridactylites,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Hammarbya,paludosa,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Herminium,monorchis,No,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Himantoglossum,adriaticum,Yes,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Himantoglossum,affine,No,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Himantoglossum,caprinum,No,NT,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Himantoglossum,comperianum,No,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Himantoglossum,hircinum,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Himantoglossum,metlesicsianum,Yes,EN,Decreasing
